verbe,id,auteur,titre,intervale tps,date,page,ctx gauche,mot gauche,ponct G,pivot,ponct D,mot droit,ctx droit
montrer,7113,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,308,"d' Henry Bernstein nommé Paulin - Alfort ,",et,,montrait,,les,deux témoins du héros - interprété par Max
montrer,7114,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,315,col de fourrure . Pour regarder la broche que son mari,lui,,montre,",",elle,a levé les yeux du livre qu' elle était en train de
montrer,7115,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,340,faite avec personne et qu' il ne fit jamais plus - il,lui,,montra,,le,puzzle qu' il reconstituait cette quinzaine -là : c'
montrer,7116,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,360,et dans les subséquentes façons de les,émettre,",",montra,,que,", sans tenir compte d' une éventuelle"
montrer,7117,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,389,du premier . Il était déjà convenu que Blunt ne,se,,montrerait,,jamais,". Quant à Aurelio , il fut décidé , qu' au"
montrer,7118,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,400,manière à ce que ses jambes inflexiblement,tendues,,montrent,,les,"heures , tandis que sa tête s' agite toutes les"
montrer,7119,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,409,aux Altamont il y a une dizaine d' années à Corfou .,Elle,,montre,,dans,tous ses détails une station-service de Sheridan
montrer,7120,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,454,"de Beaumont lui -même , puisqu' il en est",absent,",",montre,,l',"équipe à l' heure de la sieste , une dizaine d'"
montrer,7121,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,454,une vareuse toute rapiécée ; une autre,photographie,,montre,,Fernand,de Beaumont et Bartlebooth lorsque ce dernier
montrer,7122,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,474,gravures romantiques - dont une de Tony,Johannot,-,montrent,,le,vieil explorateur qui s' éteint au milieu des siens
montrer,7123,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,489,"vermeil . Son professeur de français ,",désemparée,",",montra,,cette,"rédaction à la directrice du lycée qui , après"
montrer,7124,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,501,"gravure toute piquée , intitulée la Culebute :",elle,,montre,,cinq,"bébés nus faisant des galipettes , accompagnée"
montrer,7125,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,512,", qui s' intitule énigmatiquement la Lettre",volée,",",montre,,un,"élégant salon - parquet au point de Hongrie , murs"
montrer,7126,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,513,de tous les appareils électro-ménagers et qu' on,lui,,montre,,l',"emplacement des coupe-circuits , des fusibles et des"
montrer,7127,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,521,ans ( les premiers calculs prévisionnels,avaient,,montré,,que,", dans la plupart des cas , l' opération serait"
montrer,7128,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,530,difficilement passer pour des,coïncidences,,montrèrent,,cependant,que Beyssandre n' abandonnait pas . Ce fut
montrer,7129,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,531,", déposait son bilan . De nouveaux calculs",avaient,,montré,,que,", compte tenu de l' augmentation des coûts de"
montrer,7130,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,556,marinette - compagne du marin - aiguille aimantée,qui,,montrait,,le,"nord , soutenue par deux fétus de paille sur l' eau d'"
montrer,7131,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,562,"frêle , et jouant aux cartes ; un examen",attentif,,montrerait,,que,sur ces cartes sont reproduites les mêmes
montrer,7132,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,568,la signature : Bea . La troisième,photographie,,montre,,Olivia,costumée en princesse de la Renaissance : robe
montrer,7133,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,578,"la mystique juive , l' hermétisme , l' alchimie ,",et,,montrait,,enfin,comment la médecine officielle en avait
montrer,7134,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,589,". Puis , alors que le chef de service , après",avoir,,montré,,une,"palmeraie , annonçait des dunes et des chameaux ,"
montrer,7135,PEREC Georges,La Vie mode d'emploi : romans,1970-1979,1978,599,"ancienne photographie de sa mère , et Madame",Trévins,,montre,,à,madame Moreau une carte postale qui vient de leur
montrer,7136,MODIANO Patrick,Rue des Boutiques Obscures,1970-1979,1978,20,"ici ? me demanda Sonachitzé . — Non . — Alors ,",Jean,",",montre,,-lui,la vue . Heurteur me précéda sur une véranda qui
montrer,7137,MODIANO Patrick,Rue des Boutiques Obscures,1970-1979,1978,64,pas comment il était au physique ? — Non . Je,lui,,montrerais,,la,photo où Gay se trouvait avec le vieux Giorgiadzé
montrer,7138,MODIANO Patrick,Rue des Boutiques Obscures,1970-1979,1978,96,le nom de l' ami de Freddie . Celui que vous m',avez,,montré,,sur,la photo ... L' Américain du Sud ... Nous
montrer,7139,MODIANO Patrick,Rue des Boutiques Obscures,1970-1979,1978,114,plus et où j' avais rangé toutes les photos . Je,lui,,montrai,,celle,"de Freddie Howard de Luz , de Gay Orlow , de la jeune"
montrer,7140,MODIANO Patrick,Rue des Boutiques Obscures,1970-1979,1978,140,à ramages . Il s' assit à côté de moi . — Alors,...,,montrez,,-moi,ça ... Je sortis de la poche de ma veste le magazine
montrer,7141,MODIANO Patrick,Rue des Boutiques Obscures,1970-1979,1978,206,vieux qui était effectivement son père . Puis il m',a,,montré,,un,bracelet d' identité où était gravé le nom : «
montrer,7142,MODIANO Patrick,Rue des Boutiques Obscures,1970-1979,1978,209,", elle notait ce qu' on lui disait sur un agenda . Je",lui,,montrai,,les,bijoux . Je lui cédais le saphir et les deux broches
montrer,7143,MODIANO Patrick,Rue des Boutiques Obscures,1970-1979,1978,216,"il était « diplomate dominicain » , quand il",avait,,montré,,son,"passeport , et il n' avait pas osé répondre , de"
montrer,7144,MODIANO Patrick,Rue des Boutiques Obscures,1970-1979,1978,220,"rien puisqu' il était « citoyen dominicain » ,",il,,montrait,,une,"grande nervosité . Une nuit , vers trois heures du"
montrer,7145,MODIANO Patrick,Rue des Boutiques Obscures,1970-1979,1978,225,. Wildmer ne craignait plus d' être reconnu et,se,,montrait,,un,très brillant boute-en-train . Il en venait une
montrer,7146,NAVARRE Yves,Je vis où je m'attache,1970-1979,1978,35,", et même un monsieur avec sa tête , dans les mains . Je",le,,montre,,du,doigt . La dame en blanc murmure « chuttt ... » en
montrer,7147,NAVARRE Yves,Je vis où je m'attache,1970-1979,1978,41,", tout se réfléchit , tout des petits détails",me,,montre,,un,chemin . Tout le monde est responsable . Chacun
montrer,7148,NAVARRE Yves,Je vis où je m'attache,1970-1979,1978,139,"? » Elle se tait , tourne légèrement la tête , et",me,,montre,,du,regard la vitrine dans laquelle sont exposés les
montrer,7149,NAVARRE Yves,Je vis où je m'attache,1970-1979,1978,150,sans spectateurs . Gabriel veut salle comble .,Paulin,,montre,,son,"fils à Emmanuel « tu as déjà dormi dans un arbre ,"
montrer,7150,NAVARRE Yves,Je vis où je m'attache,1970-1979,1978,166,", à la prochaine fois , on roule , on se tait , on rit ,",on,,montre,,du,"doigt , on s' extasie , on se fâche , chacun pense à ce"
montrer,7151,NAVARRE Yves,Je vis où je m'attache,1970-1979,1978,227,"et prend son fils , nu , dans ses bras . Martin",lui,,montre,,les,traces du maillot . « Ça partira ? » Paulin n'
montrer,7152,NAVARRE Yves,Je vis où je m'attache,1970-1979,1978,259,yeux . Nos transats . En proue . Gabriel avec fierté,me,,montre,,la,"marque blanche de son maillot , sur sa peau . Nous"
montrer,7153,NAVARRE Yves,Je vis où je m'attache,1970-1979,1978,269,un moment . « Donde ? » demande l' une .,Fernande,,montre,,un,"coin , à l' ombre , dans le patio . Et elle se dirige vers"
montrer,7154,NAVARRE Yves,Je vis où je m'attache,1970-1979,1978,271,". Dans tous les restaurants où nous allons , on",nous,,montre,,un,puits où les Borgia jetaient leurs victimes .
montrer,7155,NAVARRE Yves,Je vis où je m'attache,1970-1979,1978,274,"des amis , de loin , petit geste , en souriant un peu . Il",me,,montre,.,Sur,le Normandie . Nous quittons la rade du Havre .
montrer,7156,NAVARRE Yves,Je vis où je m'attache,1970-1979,1978,346,... Je me souviens de cet été -là . Il est à venir . Il,ne,,montre,,ni,ne démontre . Il n' excuse ni n' accuse . La haine des
montrer,7157,GIONO Jean,Le petit garçon qui avait envie d'espace,1970-1979,1978,856,les corbeaux qui devenaient verts en plein,soleil,",",montraient,,par,"la variété de leur plumage , par leurs diverses"
montrer,7158,BORY Jean-Louis,Un prix d'excellence,1970-1979,1979,82,coeur une photo de la fiancée ? - Oui . - Soyez,gentil,.,Montrez,,-la,-moi . J' ouvris mon portefeuille . Je tiens
montrer,7159,BORY Jean-Louis,Un prix d'excellence,1970-1979,1979,166,; on se calma ; Mésange se remit à pleurer .,Mousse,,montra,,l',homme entre les bras duquel sa Marie voguait loin des
montrer,7160,BORY Jean-Louis,Un prix d'excellence,1970-1979,1979,167,"eut rattrapé sa respiration , Marie soupira . Mousse",se,,montra,,songeur,". - Comme il embrasse bien ... Abrutis , les ailes"
montrer,7161,ECHENOZ Jean,Le Méridien de Greenwich,1970-1979,1979,104,"arrêtât . — Continuez tout droit , dit -il . Je",vous,,montrerai,.,—,"Dites -moi au moins où on se pose , insista le"
montrer,7162,ECHENOZ Jean,Le Méridien de Greenwich,1970-1979,1979,104,Le quadragénaire se leva en dépliant des cartes .,—,,Montrez,,-moi,"où c' est . — Les îles Midway , dit Selmer . —"
montrer,7163,ECHENOZ Jean,Le Méridien de Greenwich,1970-1979,1979,155,"avec les visiteurs , et , bien qu' il en fût l' objet , il",se,,montra,,indifférent,au marchandage qui se tramait autour de
montrer,7164,ECHENOZ Jean,Le Méridien de Greenwich,1970-1979,1979,169,". Silence . — D' accord , dit Vera , j' ai",compris,.,Montrez,,-le,-moi . Sa voix était gelée . Tristano s' effaça en
montrer,7165,ECHENOZ Jean,Le Méridien de Greenwich,1970-1979,1979,216,"effarouchés , furtifs , prudents . Il s'",était,,montré,,assidu,"à son travail , à quoi d' autre l' être , et s'"
montrer,7166,ECHENOZ Jean,Le Méridien de Greenwich,1970-1979,1979,240,"va pas tarder , dit Carrier . Le voilà . Une suite de",plans,,montra,,le,"même homme dans différentes situations , marchant"
montrer,7167,MOINOT Pierre,Le Guetteur d'ombre,1970-1979,1979,128,"qui nous attend . - Quand vous l' aurez , dit -elle ,",vous,,montrerez,,le,"trophée à votre fille , elle se souviendra d' ici ."
montrer,7168,MOINOT Pierre,Le Guetteur d'ombre,1970-1979,1979,234,"Mo vient jusqu' au village je la conduirai là , je",lui,,montrerai,,les,"montagnes attroupées , la terrasse avec les"
montrer,7169,MOINOT Pierre,Le Guetteur d'ombre,1970-1979,1979,237,Bas - Bois ! » - Lucien se retournait pour,expliquer,",",montrait,,des,"directions , mais , bien que leurs voix ne fussent"
montrer,7170,MOHRT Michel,La Maison du père,1970-1979,1979,22,"nous descendions un jour le boulevard Raspail , il",me,,montra,,la,"maison de Marc Sangnier , reconnaissable à son"
montrer,7171,MOHRT Michel,La Maison du père,1970-1979,1979,46,. Je me vois dictant à ma soeur l' un de ces romans . Je,ne,,montrais,,pas,à mes parents ces gribouillages . Jamais ils n' y
montrer,7172,MOHRT Michel,La Maison du père,1970-1979,1979,52,"sans date , il était plutôt favorable à la Commune",et,,montrait,,ses,partisans comme des victimes . Je me demande si le
montrer,7173,MOHRT Michel,La Maison du père,1970-1979,1979,54,"le tableau de Courbet . Soudain , la bête fit un écart",et,,montra,,des,signes d' inquiétude . Le cavalier se trouvait au
montrer,7174,MOHRT Michel,La Maison du père,1970-1979,1979,62,". Elle dut abandonner très tôt ce rêve , car je",ne,,montrai,,jamais,la piété qui eût été le signe d' une
montrer,7175,MOHRT Michel,La Maison du père,1970-1979,1979,82,à son coeur . Ma première réaction le déçut et,il,,montra,,quelque,"agacement quand , du train qui allait entrer"
montrer,7176,MOHRT Michel,La Maison du père,1970-1979,1979,82,"fait un voyage en Italie . Au musée Carnavalet , il",me,,montra,",",exposé,"dans une vitrine , le billet signé Louis par"
montrer,7177,MOHRT Michel,La Maison du père,1970-1979,1979,83,"des rois de France . Rue Vieille - du - Temple , mon père",me,,montra,,l',endroit où le duc d' Orléans avait été assassiné
montrer,7178,MOHRT Michel,La Maison du père,1970-1979,1979,113,qui me révoltait par sa vulgarité .,Quelques-uns,,montraient,,des,photos qu' ils portaient sur eux . J' éprouvais de
montrer,7179,ROY Claude,La Traversée du Pont des Arts,1970-1979,1979,15,de l' ironie . Certaines notes de ses carnets,le,,montrent,,sarcastique,", sans hargne et revenu de tout , comme"
montrer,7180,ROY Claude,La Traversée du Pont des Arts,1970-1979,1979,19,moins que de les avoir eues . » C' est Lamorisse,qui,,montre,,à,Babelain la première et l' unique photographie de ce
montrer,7181,ROY Claude,La Traversée du Pont des Arts,1970-1979,1979,99,lui écrivit le lendemain : « Tout ce que vous m',avez,,montré,,jusque-là,", c' était le bon travail d' un élève"
montrer,7182,ROY Claude,La Traversée du Pont des Arts,1970-1979,1979,101,"de Louise . Avec les autres habitants du Mesnil ,",elle,,montrait,,un,visage différent : grave et réservé . Elle était
montrer,7183,ROY Claude,La Traversée du Pont des Arts,1970-1979,1979,125,un réseau de rides . Les tapis du salon par,endroits,,montraient,,leur,"trame . La maille des choses filait , le long de"
montrer,7184,ROY Claude,La Traversée du Pont des Arts,1970-1979,1979,140,et s' étendaient pour regarder le ciel .,Charles,,montrait,,à,Louise la Grande Ourse et l' étoile Polaire et lui
montrer,7185,ROY Claude,La Traversée du Pont des Arts,1970-1979,1979,198,dans toutes les étapes de son travail . Elle ne,lui,,montrait,,pas,au fur et à mesure les successions de clichés
montrer,7186,ROY Claude,La Traversée du Pont des Arts,1970-1979,1979,228,". « Quand vous serez dépouillé , dit -elle , je",vous,,montrerai,,le,chemin . » Il entend le sifflet d' une locomotive
montrer,7187,PEREC Georges,Un cabinet d'amateur : histoire d'un tableau,1970-1979,1979,9,"américain d' origine allemande Heinrich Kürz ,",fut,,montré,,au,"public pour la première fois en 1913 , à Pittsburgh"
montrer,7188,PEREC Georges,Un cabinet d'amateur : histoire d'un tableau,1970-1979,1979,20,", la simplicité et le naturel de Chardin nous ont",été,,montrés,,avec,"un tel bonheur , et l'on pourra se demander"
montrer,7189,PEREC Georges,Un cabinet d'amateur : histoire d'un tableau,1970-1979,1979,37,"alors que le brasseur séjournait en Égypte , et qui",le,,montrait,,sur,"fond d' oasis , vêtu d' un costume de flanelle"
montrer,7190,PEREC Georges,Un cabinet d'amateur : histoire d'un tableau,1970-1979,1979,56,. Le troisième s' appelait La Chasse au tigre,et,,montrait,,un,"éléphant portant un palanquin , aux prises avec un"
montrer,7191,PEREC Georges,Un cabinet d'amateur : histoire d'un tableau,1970-1979,1979,78,incapable d' en préciser l' origine . Veglioni,le,,montra,,au,"vicomte de Tauzia , qui reconnut un des tableaux"
montrer,7192,PEREC Georges,Un cabinet d'amateur : histoire d'un tableau,1970-1979,1979,100,dissimule mal un pompiérisme,complaisant,",",montre,,un,groupe d' Indiens à demi nus rassemblés dans une
montrer,7193,PEREC Georges,Un cabinet d'amateur : histoire d'un tableau,1970-1979,1979,114,"-ci est sans conteste le plus romantique , puisqu' il",le,,montre,,tenant,"dans son unique main , non pas son habituelle"
montrer,7194,PEREC Georges,Un cabinet d'amateur : histoire d'un tableau,1970-1979,1979,118,", exécuté , dit -on , à la demande de Catherine",II,",",montre,,trois,petites filles vêtues « à la moscovite »
montrer,7195,CAVANNA François,Les Russkoffs,1970-1979,1979,37,"et d' acier étincelant , on m' a dit : « Tu fais comme",te,,montrent,,ces,"femmes - ici , une fois , hein . Aujourd'hui , tu"
montrer,7196,CAVANNA François,Les Russkoffs,1970-1979,1979,37,"courage , quoi . » Alors , voilà . Ces femmes - ici",me,,montrent,.,C'est-à-dire,Maria me montre . La minuterie sonne .
montrer,7197,CAVANNA François,Les Russkoffs,1970-1979,1979,37,. Ces femmes - ici me montrent . C'est-à-dire Maria,me,,montre,.,La,minuterie sonne . Maria lève le doigt . Je la regarde
montrer,7198,CAVANNA François,Les Russkoffs,1970-1979,1979,38,"aouff , dou , Mensch ! Tiajelô ! » Elle a eu peur . Elle",me,,montre,,le,support où je dois encastrer la saloperie : « Vott !
montrer,7199,CAVANNA François,Les Russkoffs,1970-1979,1979,52,"le coup . Ma , z' ai l' me litre , qu' il me répond . Et il me",le,,montre,",",s',en tape une bonne gorgée . Mais moi je veux lui payer
montrer,7200,CAVANNA François,Les Russkoffs,1970-1979,1979,56,mollement au soleil comme une femme qui s' étire,et,,montre,,les,poils de ses dessous de bras . Des mômes jouent à la
